0,1,2,3,4,5
31212.0,2020-01-18,"(107.784, 413.0]",2,3,-1
31212.0,2020-01-18,"(413.0, 717.0]",7,15,-8
31212.0,2020-01-18,"(717.0, 1021.0]",9,15,-6
31212.0,2020-01-18,"(1021.0, 1325.0]",2,2,0
31213.0,2020-01-18,"(125.908, 400.0]",2,4,-2
31213.0,2020-01-18,"(400.0, 673.0]",4,6,-2
31213.0,2020-01-18,"(673.0, 946.0]",2,4,-2
31213.0,2020-01-18,"(946.0, 1219.0]",1,2,-1
31214.0,2020-01-18,"(15.642, 356.5]",2,3,-1
31214.0,2020-01-18,"(356.5, 696.0]",6,14,-8
31214.0,2020-01-18,"(696.0, 1035.5]",15,25,-10
31214.0,2020-01-18,"(1035.5, 1375.0]",9,18,-9
31215.0,2020-01-18,"(745.672, 828.0]",1,3,-2
31215.0,2020-01-18,"(828.0, 910.0]",1,1,0
31215.0,2020-01-18,"(992.0, 1074.0]",1,1,0
31216.0,2020-01-18,"(404.993, 657.75]",3,3,0
31216.0,2020-01-18,"(657.75, 909.5]",1,2,-1
31216.0,2020-01-18,"(909.5, 1161.25]",1,1,0
31216.0,2020-01-18,"(1161.25, 1413.0]",1,3,-2
31217.0,2020-01-18,"(539.214, 736.5]",1,7,-6
31217.0,2020-01-18,"(736.5, 933.0]",1,1,0
31217.0,2020-01-18,"(933.0, 1129.5]",1,2,-1
31217.0,2020-01-18,"(1129.5, 1326.0]",2,2,0
31218.0,2020-01-18,"(377.25, 565.5]",1,2,-1
31218.0,2020-01-18,"(753.0, 940.5]",3,2,1
31219.0,2020-01-18,"(650.725, 719.75]",5,8,-3
31219.0,2020-01-18,"(788.5, 857.25]",2,3,-1
31220.0,2020-01-18,"(816.598, 917.5]",2,2,0
31221.0,2020-01-18,"(53.783, 359.25]",3,4,-1
31221.0,2020-01-18,"(359.25, 663.5]",4,4,0
31221.0,2020-01-18,"(663.5, 967.75]",1,3,-2
31221.0,2020-01-18,"(967.75, 1272.0]",1,3,-2
31222.0,2020-01-18,"(23.704, 349.0]",1,2,-1
31222.0,2020-01-18,"(349.0, 673.0]",6,6,0
31222.0,2020-01-18,"(673.0, 997.0]",3,6,-3
31222.0,2020-01-18,"(997.0, 1321.0]",1,7,-6
31223.0,2020-01-18,"(397.0, 740.0]",9,2,7
31223.0,2020-01-18,"(740.0, 1083.0]",3,13,-10
31223.0,2020-01-18,"(1083.0, 1426.0]",2,5,-3
31224.0,2020-01-18,"(692.25, 923.0]",3,1,2
31225.0,2020-01-18,"(532.156, 744.0]",7,9,-2
31225.0,2020-01-18,"(744.0, 955.0]",3,3,0
31225.0,2020-01-18,"(955.0, 1166.0]",1,1,0
31225.0,2020-01-18,"(1166.0, 1377.0]",3,5,-2
31226.0,2020-01-18,"(467.5, 696.25]",1,1,0
31226.0,2020-01-18,"(696.25, 925.0]",2,1,1
31227.0,2020-01-18,"(674.531, 792.25]",2,2,0
31227.0,2020-01-18,"(792.25, 909.5]",2,3,-1
31228.0,2020-01-18,"(14.608, 364.0]",1,2,-1
31228.0,2020-01-18,"(364.0, 712.0]",7,10,-3
31228.0,2020-01-18,"(712.0, 1060.0]",6,11,-5
31228.0,2020-01-18,"(1060.0, 1408.0]",6,10,-4
31229.0,2020-01-18,"(16.593, 369.75]",3,9,-6
31229.0,2020-01-18,"(369.75, 721.5]",16,46,-30
31229.0,2020-01-18,"(721.5, 1073.25]",19,36,-17
31229.0,2020-01-18,"(1073.25, 1425.0]",8,16,-8
31230.0,2020-01-18,"(364.0, 630.0]",2,1,1
31230.0,2020-01-18,"(630.0, 896.0]",8,3,5
31230.0,2020-01-18,"(896.0, 1162.0]",2,10,-8
31231.0,2020-01-18,"(307.5, 410.0]",1,1,0
31232.0,2020-01-18,"(13.575, 371.25]",1,3,-2
31232.0,2020-01-18,"(371.25, 727.5]",5,8,-3
31232.0,2020-01-18,"(727.5, 1083.75]",8,13,-5
31232.0,2020-01-18,"(1083.75, 1440.0]",5,8,-3
31233.0,2020-01-18,"(556.285, 735.75]",5,5,0
31233.0,2020-01-18,"(735.75, 914.5]",4,4,0
31233.0,2020-01-18,"(914.5, 1093.25]",1,3,-2
31233.0,2020-01-18,"(1093.25, 1272.0]",3,6,-3
31234.0,2020-01-18,"(5.654, 343.5]",1,3,-2
31234.0,2020-01-18,"(343.5, 680.0]",4,8,-4
31234.0,2020-01-18,"(680.0, 1016.5]",7,18,-11
31234.0,2020-01-18,"(1016.5, 1353.0]",4,6,-2
31235.0,2020-01-18,"(613.25, 795.5]",2,1,1
31236.0,2020-01-18,"(453.5, 765.0]",1,1,0
31237.0,2020-01-18,"(127.77, 436.5]",2,3,-1
31237.0,2020-01-18,"(436.5, 744.0]",5,9,-4
31237.0,2020-01-18,"(1051.5, 1359.0]",5,2,3
31238.0,2020-01-18,"(62.219, 258.25]",1,1,0
31238.0,2020-01-18,"(453.5, 648.75]",3,1,2
31238.0,2020-01-18,"(648.75, 844.0]",1,3,-2
31239.0,2020-01-18,"(554.219, 750.25]",5,5,0
31239.0,2020-01-18,"(750.25, 945.5]",1,1,0
31239.0,2020-01-18,"(1140.75, 1336.0]",1,1,0
31240.0,2020-01-18,"(720.889, 748.75]",1,1,0
31240.0,2020-01-18,"(804.25, 832.0]",1,2,-1
31241.0,2020-01-18,"(9.74, 326.0]",6,9,-3
31241.0,2020-01-18,"(326.0, 641.0]",7,15,-8
31241.0,2020-01-18,"(641.0, 956.0]",7,23,-16
31241.0,2020-01-18,"(956.0, 1271.0]",2,4,-2
31242.0,2020-01-18,"(608.426, 752.5]",3,3,0
31242.0,2020-01-18,"(1039.5, 1183.0]",1,3,-2
31243.0,2020-01-18,"(17.197, 218.75]",1,1,0
31243.0,2020-01-18,"(218.75, 419.5]",1,1,0
31243.0,2020-01-18,"(620.25, 821.0]",4,10,-6
31244.0,2020-01-18,"(140.841, 431.75]",1,1,0
31244.0,2020-01-18,"(431.75, 721.5]",2,4,-2
31244.0,2020-01-18,"(721.5, 1011.25]",2,3,-1
31244.0,2020-01-18,"(1011.25, 1301.0]",2,3,-1
31245.0,2020-01-18,"(-1.233, 308.25]",3,5,-2
31245.0,2020-01-18,"(616.5, 924.75]",13,1,12
31245.0,2020-01-18,"(924.75, 1233.0]",1,23,-22
31246.0,2020-01-18,"(4.727, 324.25]",1,2,-1
31246.0,2020-01-18,"(324.25, 642.5]",4,5,-1
31246.0,2020-01-18,"(642.5, 960.75]",6,7,-1
31246.0,2020-01-18,"(960.75, 1279.0]",4,6,-2
31247.0,2020-01-18,"(512.419, 658.25]",5,6,-1
31247.0,2020-01-18,"(658.25, 803.5]",2,4,-2
31247.0,2020-01-18,"(803.5, 948.75]",6,7,-1
31248.0,2020-01-18,"(617.595, 719.25]",8,12,-4
31248.0,2020-01-18,"(719.25, 820.5]",4,7,-3
31248.0,2020-01-18,"(820.5, 921.75]",5,11,-6
31248.0,2020-01-18,"(921.75, 1023.0]",7,9,-2
31249.0,2020-01-18,"(398.491, 526.25]",1,2,-1
31249.0,2020-01-18,"(526.25, 653.5]",1,2,-1
31249.0,2020-01-18,"(653.5, 780.75]",1,2,-1
31249.0,2020-01-18,"(780.75, 908.0]",3,8,-5
31250.0,2020-01-18,"(436.526, 555.5]",1,1,0
31250.0,2020-01-18,"(555.5, 674.0]",1,2,-1
31250.0,2020-01-18,"(792.5, 911.0]",1,1,0
31251.0,2020-01-18,"(578.16, 789.0]",4,8,-4
31251.0,2020-01-18,"(789.0, 999.0]",3,3,0
31251.0,2020-01-18,"(999.0, 1209.0]",1,1,0
31251.0,2020-01-18,"(1209.0, 1419.0]",1,1,0
31252.0,2020-01-18,"(346.5, 519.0]",1,1,0
31252.0,2020-01-18,"(519.0, 691.5]",4,1,3
31252.0,2020-01-18,"(691.5, 864.0]",1,4,-3
31253.0,2020-01-18,"(399.084, 629.0]",2,2,0
31254.0,2020-01-18,"(494.258, 680.5]",2,2,0
31254.0,2020-01-18,"(680.5, 866.0]",2,3,-1
31254.0,2020-01-18,"(866.0, 1051.5]",1,2,-1
31254.0,2020-01-18,"(1051.5, 1237.0]",2,2,0
31255.0,2020-01-18,"(517.399, 668.25]",1,4,-3
31255.0,2020-01-18,"(668.25, 818.5]",2,2,0
31255.0,2020-01-18,"(968.75, 1119.0]",1,1,0
31256.0,2020-01-18,"(2.597, 354.75]",1,1,0
31256.0,2020-01-18,"(354.75, 705.5]",4,5,-1
31256.0,2020-01-18,"(705.5, 1056.25]",9,14,-5
31256.0,2020-01-18,"(1056.25, 1407.0]",1,6,-5
31257.0,2020-01-18,"(681.269, 864.75]",2,5,-3
31257.0,2020-01-18,"(864.75, 1047.5]",1,2,-1
31257.0,2020-01-18,"(1047.5, 1230.25]",1,1,0
31257.0,2020-01-18,"(1230.25, 1413.0]",2,4,-2
31258.0,2020-01-18,"(604.393, 756.75]",3,5,-2
31258.0,2020-01-18,"(756.75, 908.5]",10,19,-9
31259.0,2020-01-18,"(951.0, 1268.0]",1,1,0
,,,,1.0,
,,,,2.0,
31261.0,2020-01-18,"(1293.75, 1428.0]",1,1,0
31262.0,2020-01-18,"(299.25, 598.5]",1,1,0
31262.0,2020-01-18,"(897.75, 1197.0]",4,1,3
31263.0,2020-01-18,"(405.026, 649.5]",4,7,-3
31263.0,2020-01-18,"(649.5, 893.0]",3,8,-5
31263.0,2020-01-18,"(893.0, 1136.5]",1,2,-1
31263.0,2020-01-18,"(1136.5, 1380.0]",1,4,-3
31264.0,2020-01-18,"(372.25, 710.5]",5,1,4
31264.0,2020-01-18,"(710.5, 1048.75]",2,5,-3
31265.0,2020-01-18,"(47.624, 393.0]",1,2,-1
31265.0,2020-01-18,"(393.0, 737.0]",5,9,-4
31265.0,2020-01-18,"(737.0, 1081.0]",3,9,-6
31265.0,2020-01-18,"(1081.0, 1425.0]",6,16,-10
31266.0,2020-01-18,"(13.595, 366.25]",8,11,-3
31266.0,2020-01-18,"(366.25, 717.5]",11,26,-15
31266.0,2020-01-18,"(717.5, 1068.75]",4,15,-11
31266.0,2020-01-18,"(1068.75, 1420.0]",8,13,-5
31267.0,2020-01-18,"(19.673, 352.75]",2,3,-1
31267.0,2020-01-18,"(352.75, 684.5]",4,8,-4
31267.0,2020-01-18,"(684.5, 1016.25]",5,10,-5
31267.0,2020-01-18,"(1016.25, 1348.0]",3,6,-3
31268.0,2020-01-18,"(35.606, 385.5]",2,7,-5
31268.0,2020-01-18,"(385.5, 734.0]",10,16,-6
31268.0,2020-01-18,"(734.0, 1082.5]",6,6,0
31268.0,2020-01-18,"(1082.5, 1431.0]",5,10,-5
31269.0,2020-01-18,"(560.285, 739.75]",4,8,-4
31269.0,2020-01-18,"(739.75, 918.5]",5,13,-8
31270.0,2020-01-18,"(22.711, 346.25]",1,2,-1
31270.0,2020-01-18,"(346.25, 668.5]",1,3,-2
31270.0,2020-01-18,"(668.5, 990.75]",2,5,-3
31270.0,2020-01-18,"(990.75, 1313.0]",1,3,-2
31271.0,2020-01-18,"(724.25, 952.0]",3,3,0
31272.0,2020-01-18,"(519.305, 693.75]",6,10,-4
31272.0,2020-01-18,"(693.75, 867.5]",4,5,-1
31272.0,2020-01-18,"(1041.25, 1215.0]",1,2,-1
31273.0,2020-01-18,"(619.886, 648.5]",1,1,0
31273.0,2020-01-18,"(648.5, 677.0]",1,1,0
31274.0,2020-01-18,"(630.225, 824.75]",5,7,-2
31274.0,2020-01-18,"(824.75, 1018.5]",1,1,0
31274.0,2020-01-18,"(1212.25, 1406.0]",1,3,-2
31275.0,2020-01-18,"(20.699, 347.25]",3,6,-3
31275.0,2020-01-18,"(347.25, 672.5]",1,4,-3
31275.0,2020-01-18,"(672.5, 997.75]",6,7,-1
31275.0,2020-01-18,"(997.75, 1323.0]",4,7,-3
31276.0,2020-01-18,"(722.389, 875.75]",3,5,-2
31277.0,2020-01-18,"(575.318, 746.5]",5,6,-1
31277.0,2020-01-18,"(917.0, 1087.5]",1,1,0
31278.0,2020-01-18,"(10.668, 345.0]",1,1,0
31278.0,2020-01-18,"(345.0, 678.0]",7,9,-2
31278.0,2020-01-18,"(678.0, 1011.0]",7,19,-12
31278.0,2020-01-18,"(1011.0, 1344.0]",6,8,-2
31279.0,2020-01-18,"(599.0, 898.5]",1,1,0
31279.0,2020-01-18,"(898.5, 1198.0]",4,1,3
31280.0,2020-01-18,"(376.5, 697.0]",5,1,4
31280.0,2020-01-18,"(697.0, 1017.5]",3,6,-3
31280.0,2020-01-18,"(1017.5, 1338.0]",2,8,-6
31000.0,2020-01-19,"(636.873, 668.75]",1,2,-1
31000.0,2020-01-19,"(668.75, 700.5]",1,1,0
31001.0,2020-01-19,"(798.5, 856.75]",1,1,0
31001.0,2020-01-19,"(856.75, 915.0]",2,2,0
,,,,1.0,
,,,,1.0,
,,,,1.0,
31003.0,2020-01-19,"(487.213, 684.75]",1,2,-1
31003.0,2020-01-19,"(881.5, 1078.25]",1,1,0
31004.0,2020-01-19,"(596.25, 795.0]",1,1,0
31005.0,2020-01-19,"(764.692, 842.0]",1,2,-1
31005.0,2020-01-19,"(996.0, 1073.0]",1,2,-1
31006.0,2020-01-19,"(749.535, 866.25]",7,9,-2
31006.0,2020-01-19,"(866.25, 982.5]",1,3,-2
31006.0,2020-01-19,"(982.5, 1098.75]",1,1,0
31007.0,2020-01-19,"(523.201, 723.75]",1,4,-3
31007.0,2020-01-19,"(923.5, 1123.25]",2,3,-1
,,,,2.0,
31010.0,2020-01-19,"(542.684, 622.0]",1,3,-2
31010.0,2020-01-19,"(780.0, 859.0]",1,1,0
31011.0,2020-01-19,"(783.5, 860.75]",1,1,0
31011.0,2020-01-19,"(860.75, 938.0]",1,1,0
31012.0,2020-01-19,"(495.75, 661.0]",1,1,0
31013.0,2020-01-19,"(599.275, 781.25]",2,4,-2
31013.0,2020-01-19,"(1143.75, 1325.0]",1,1,0
31014.0,2020-01-19,"(507.175, 714.25]",2,2,0
31014.0,2020-01-19,"(920.5, 1126.75]",5,3,2
31014.0,2020-01-19,"(1126.75, 1333.0]",1,6,-5
31015.0,2020-01-19,"(89.843, 380.25]",1,1,0
31015.0,2020-01-19,"(669.5, 958.75]",5,7,-2
31015.0,2020-01-19,"(958.75, 1248.0]",2,2,0
31016.0,2020-01-19,"(530.372, 688.0]",1,2,-1
31016.0,2020-01-19,"(688.0, 845.0]",2,7,-5
31016.0,2020-01-19,"(1002.0, 1159.0]",1,2,-1
,,,,2.0,
,,,,1.0,
,,,,2.0,
31018.0,2020-01-19,"(792.0, 1056.0]",1,1,0
31019.0,2020-01-19,"(685.364, 845.0]",2,3,-1
31019.0,2020-01-19,"(1163.0, 1322.0]",1,4,-3
31020.0,2020-01-19,"(934.868, 968.0]",1,2,-1
31021.0,2020-01-19,"(673.548, 787.0]",2,2,0
31021.0,2020-01-19,"(787.0, 900.0]",1,2,-1
31021.0,2020-01-19,"(1013.0, 1126.0]",2,2,0
31022.0,2020-01-19,"(579.237, 770.75]",4,5,-1
31022.0,2020-01-19,"(770.75, 961.5]",3,5,-2
31023.0,2020-01-19,"(462.0, 765.0]",2,1,1
31023.0,2020-01-19,"(765.0, 1068.0]",2,2,0
31023.0,2020-01-19,"(1068.0, 1371.0]",1,6,-5
31024.0,2020-01-19,"(531.185, 735.75]",2,4,-2
31024.0,2020-01-19,"(735.75, 939.5]",1,2,-1
31024.0,2020-01-19,"(939.5, 1143.25]",1,2,-1
31024.0,2020-01-19,"(1143.25, 1347.0]",1,2,-1
31025.0,2020-01-19,"(798.534, 915.5]",1,2,-1
31025.0,2020-01-19,"(1148.5, 1265.0]",1,2,-1
31026.0,2020-01-19,"(842.907, 866.25]",1,2,-1
31026.0,2020-01-19,"(889.5, 912.75]",1,1,0
31027.0,2020-01-19,"(991.5, 1165.25]",1,1,0
31027.0,2020-01-19,"(1165.25, 1339.0]",1,2,-1
31028.0,2020-01-19,"(622.267, 806.25]",1,3,-2
31028.0,2020-01-19,"(806.25, 989.5]",1,2,-1
31028.0,2020-01-19,"(1172.75, 1356.0]",1,1,0
31029.0,2020-01-19,"(717.543, 832.25]",1,2,-1
31029.0,2020-01-19,"(946.5, 1060.75]",1,1,0
31029.0,2020-01-19,"(1060.75, 1175.0]",2,2,0
31030.0,2020-01-19,"(833.5, 937.0]",2,1,1
31031.0,2020-01-19,"(1126.75, 1196.5]",1,1,0
31032.0,2020-01-19,"(780.25, 899.5]",1,1,0
31032.0,2020-01-19,"(1018.75, 1138.0]",1,2,-1
,,,,2.0,
31034.0,2020-01-19,"(156.009, 404.75]",1,1,0
31034.0,2020-01-19,"(404.75, 652.5]",1,1,0
31034.0,2020-01-19,"(652.5, 900.25]",1,2,-1
31034.0,2020-01-19,"(900.25, 1148.0]",1,2,-1
,,,,2.0,
,,,,2.0,
31037.0,2020-01-19,"(637.297, 813.75]",1,1,0
31038.0,2020-01-19,"(657.5, 699.25]",1,1,0
31039.0,2020-01-19,"(622.437, 763.75]",1,3,-2
31039.0,2020-01-19,"(763.75, 904.5]",1,4,-3
31039.0,2020-01-19,"(904.5, 1045.25]",2,3,-1
31039.0,2020-01-19,"(1045.25, 1186.0]",1,1,0
31040.0,2020-01-19,"(349.75, 545.5]",1,1,0
31040.0,2020-01-19,"(741.25, 937.0]",1,1,0
31041.0,2020-01-19,"(437.0, 655.5]",1,1,0
31041.0,2020-01-19,"(655.5, 874.0]",1,1,0
31042.0,2020-01-19,"(91.098, 317.5]",1,1,0
31042.0,2020-01-19,"(543.0, 768.5]",3,4,-1
31042.0,2020-01-19,"(768.5, 994.0]",2,3,-1
31043.0,2020-01-19,"(487.5, 650.0]",1,1,0
,,,,1.0,
,,,,1.0,
,,,,1.0,
,,,,3.0,
,,,,1.0,
,,,,2.0,
31047.0,2020-01-19,"(511.5, 743.75]",3,1,2
31047.0,2020-01-19,"(743.75, 976.0]",1,3,-2
,,,,2.0,
31049.0,2020-01-19,"(915.5, 1044.0]",1,4,-3
,,,,2.0,
,,,,1.0,
,,,,1.0,
31052.0,2020-01-19,"(690.75, 921.0]",2,1,1
,,,,1.0,
,,,,1.0,
,,,,1.0,
,,,,1.0,
31055.0,2020-01-19,"(440.25, 587.0]",1,1,0
31056.0,2020-01-19,"(161.523, 281.25]",1,1,0
,,,,2.0,
,,,,2.0,
31059.0,2020-01-19,"(684.0, 912.0]",1,1,0
31060.0,2020-01-19,"(527.0, 716.0]",2,1,1
31060.0,2020-01-19,"(716.0, 905.0]",3,2,1
31061.0,2020-01-19,"(421.5, 562.0]",1,1,0
31062.0,2020-01-19,"(594.591, 697.25]",2,4,-2
31062.0,2020-01-19,"(799.5, 901.75]",5,10,-5
31062.0,2020-01-19,"(901.75, 1004.0]",1,2,-1
,,,,2.0,
31064.0,2020-01-19,"(786.5, 930.75]",6,1,5
31064.0,2020-01-19,"(930.75, 1075.0]",4,2,2
31065.0,2020-01-19,"(647.532, 765.0]",1,2,-1
31065.0,2020-01-19,"(765.0, 882.0]",1,1,0
31065.0,2020-01-19,"(999.0, 1116.0]",1,1,0
31066.0,2020-01-19,"(640.75, 695.0]",1,1,0
31067.0,2020-01-19,"(233.424, 378.0]",1,1,0
31068.0,2020-01-19,"(597.208, 796.0]",1,2,-1
31068.0,2020-01-19,"(796.0, 994.0]",2,4,-2
31068.0,2020-01-19,"(1192.0, 1390.0]",1,1,0
31069.0,2020-01-19,"(839.75, 856.0]",1,1,0
31070.0,2020-01-19,"(1073.0, 1149.0]",1,1,0
31071.0,2020-01-19,"(550.635, 642.25]",2,7,-5
31071.0,2020-01-19,"(733.5, 824.75]",1,1,0
31071.0,2020-01-19,"(824.75, 916.0]",2,3,-1
31072.0,2020-01-19,"(771.5, 772.0]",1,1,0
31073.0,2020-01-19,"(791.0, 812.0]",1,1,0
31074.0,2020-01-19,"(768.75, 1025.0]",3,1,2
31075.0,2020-01-19,"(1375.0, 1381.0]",1,1,0
,,,,2.0,
31077.0,2020-01-19,"(662.324, 832.0]",4,7,-3
31077.0,2020-01-19,"(1001.0, 1170.0]",1,3,-2
31077.0,2020-01-19,"(1170.0, 1339.0]",1,1,0
,,,,2.0,
31079.0,2020-01-19,"(89.744, 405.0]",1,1,0
31079.0,2020-01-19,"(405.0, 719.0]",1,3,-2
31079.0,2020-01-19,"(1033.0, 1347.0]",3,3,0
31080.0,2020-01-19,"(608.246, 797.5]",2,4,-2
31080.0,2020-01-19,"(797.5, 986.0]",2,4,-2
31080.0,2020-01-19,"(1174.5, 1363.0]",2,3,-1
31081.0,2020-01-19,"(958.647, 1047.25]",1,2,-1
31081.0,2020-01-19,"(1223.75, 1312.0]",1,3,-2
31082.0,2020-01-19,"(775.799, 826.25]",2,2,0
31082.0,2020-01-19,"(926.75, 977.0]",1,3,-2
,,,,1.0,
,,,,2.0,
31084.0,2020-01-19,"(729.25, 906.0]",1,1,0
,,,,2.0,
31086.0,2020-01-19,"(1071.854, 1108.5]",1,1,0
31086.0,2020-01-19,"(1181.5, 1218.0]",1,2,-1
31087.0,2020-01-19,"(697.631, 790.25]",1,2,-1
31087.0,2020-01-19,"(790.25, 882.5]",1,1,0
31087.0,2020-01-19,"(882.5, 974.75]",1,2,-1
31088.0,2020-01-19,"(1004.968, 1013.0]",1,1,0
31089.0,2020-01-19,"(358.5, 630.0]",1,1,0
31089.0,2020-01-19,"(630.0, 901.5]",5,2,3
31089.0,2020-01-19,"(901.5, 1173.0]",2,6,-4
31090.0,2020-01-19,"(761.981, 766.75]",1,1,0
31090.0,2020-01-19,"(766.75, 771.5]",1,1,0
31091.0,2020-01-19,"(662.446, 801.5]",1,2,-1
31091.0,2020-01-19,"(1078.5, 1217.0]",1,1,0
31092.0,2020-01-19,"(497.286, 676.5]",1,2,-1
31092.0,2020-01-19,"(855.0, 1033.5]",1,2,-1
31092.0,2020-01-19,"(1033.5, 1212.0]",1,1,0
,,,,1.0,
,,,,2.0,
,,,,1.0,
,,,,1.0,
31095.0,2020-01-19,"(610.5, 814.0]",2,1,1
,,,,2.0,
31097.0,2020-01-19,"(816.75, 1089.0]",3,1,2
31098.0,2020-01-19,"(497.5, 635.0]",2,1,1
31099.0,2020-01-19,"(982.5, 1150.75]",1,1,0
31099.0,2020-01-19,"(1150.75, 1319.0]",1,1,0
31100.0,2020-01-19,"(395.0, 651.0]",1,1,0
31100.0,2020-01-19,"(651.0, 907.0]",1,1,0
31100.0,2020-01-19,"(907.0, 1163.0]",1,2,-1
31101.0,2020-01-19,"(3.644, 344.0]",4,9,-5
31101.0,2020-01-19,"(344.0, 683.0]",15,22,-7
31101.0,2020-01-19,"(683.0, 1022.0]",22,40,-18
31101.0,2020-01-19,"(1022.0, 1361.0]",11,19,-8
31102.0,2020-01-19,"(611.0, 903.0]",3,2,1
31102.0,2020-01-19,"(903.0, 1195.0]",6,12,-6
31103.0,2020-01-19,"(42.76, 354.0]",2,3,-1
31103.0,2020-01-19,"(354.0, 664.0]",6,15,-9
31103.0,2020-01-19,"(664.0, 974.0]",8,34,-26
31103.0,2020-01-19,"(974.0, 1284.0]",7,13,-6
31104.0,2020-01-19,"(3.625, 348.75]",2,10,-8
31104.0,2020-01-19,"(348.75, 692.5]",5,13,-8
31104.0,2020-01-19,"(692.5, 1036.25]",18,37,-19
31104.0,2020-01-19,"(1036.25, 1380.0]",10,16,-6
31105.0,2020-01-19,"(533.439, 674.25]",2,3,-1
31105.0,2020-01-19,"(674.25, 814.5]",1,4,-3
31105.0,2020-01-19,"(814.5, 954.75]",1,2,-1
31105.0,2020-01-19,"(954.75, 1095.0]",2,2,0
31106.0,2020-01-19,"(579.5, 845.25]",3,1,2
31106.0,2020-01-19,"(845.25, 1111.0]",2,4,-2
31107.0,2020-01-19,"(107.698, 434.5]",2,2,0
31107.0,2020-01-19,"(434.5, 760.0]",3,11,-8
31107.0,2020-01-19,"(760.0, 1085.5]",8,21,-13
31107.0,2020-01-19,"(1085.5, 1411.0]",4,9,-5
31108.0,2020-01-19,"(-1.413, 353.25]",2,2,0
31108.0,2020-01-19,"(353.25, 706.5]",5,16,-11
31108.0,2020-01-19,"(706.5, 1059.75]",14,26,-12
31108.0,2020-01-19,"(1059.75, 1413.0]",7,10,-3
31109.0,2020-01-19,"(36.618, 383.5]",2,5,-3
31109.0,2020-01-19,"(383.5, 729.0]",5,14,-9
31109.0,2020-01-19,"(729.0, 1074.5]",17,34,-17
31109.0,2020-01-19,"(1074.5, 1420.0]",8,13,-5
31110.0,2020-01-19,"(483.311, 656.25]",6,11,-5
31110.0,2020-01-19,"(656.25, 828.5]",10,18,-8
31110.0,2020-01-19,"(828.5, 1000.75]",3,13,-10
31110.0,2020-01-19,"(1000.75, 1173.0]",4,9,-5
31111.0,2020-01-19,"(42.696, 370.0]",3,7,-4
31111.0,2020-01-19,"(370.0, 696.0]",2,3,-1
31111.0,2020-01-19,"(696.0, 1022.0]",3,14,-11
31111.0,2020-01-19,"(1022.0, 1348.0]",14,17,-3
31112.0,2020-01-19,"(8.004, 258.0]",1,1,0
31112.0,2020-01-19,"(756.0, 1005.0]",2,9,-7
31113.0,2020-01-19,"(100.944, 366.0]",1,6,-5
31113.0,2020-01-19,"(630.0, 894.0]",6,4,2
31113.0,2020-01-19,"(894.0, 1158.0]",3,17,-14
31114.0,2020-01-19,"(8.653, 346.75]",4,12,-8
31114.0,2020-01-19,"(346.75, 683.5]",5,10,-5
31114.0,2020-01-19,"(683.5, 1020.25]",6,18,-12
31114.0,2020-01-19,"(1020.25, 1357.0]",7,17,-10
31115.0,2020-01-19,"(401.25, 698.5]",4,1,3
31115.0,2020-01-19,"(698.5, 995.75]",5,10,-5
31115.0,2020-01-19,"(995.75, 1293.0]",6,13,-7
31116.0,2020-01-19,"(568.193, 770.75]",5,13,-8
31116.0,2020-01-19,"(770.75, 972.5]",6,10,-4
31116.0,2020-01-19,"(972.5, 1174.25]",6,13,-7
31116.0,2020-01-19,"(1174.25, 1376.0]",7,12,-5
31117.0,2020-01-19,"(361.25, 660.5]",2,1,1
31117.0,2020-01-19,"(660.5, 959.75]",4,9,-5
31117.0,2020-01-19,"(959.75, 1259.0]",6,21,-15
31118.0,2020-01-19,"(55.951, 319.25]",1,2,-1
31118.0,2020-01-19,"(319.25, 581.5]",1,1,0
31118.0,2020-01-19,"(581.5, 843.75]",2,14,-12
31118.0,2020-01-19,"(843.75, 1106.0]",7,10,-3
31119.0,2020-01-19,"(315.0, 628.0]",4,1,3
31119.0,2020-01-19,"(628.0, 941.0]",11,8,3
31119.0,2020-01-19,"(941.0, 1254.0]",9,20,-11
31120.0,2020-01-19,"(482.25, 670.5]",2,5,-3
31120.0,2020-01-19,"(670.5, 858.0]",2,6,-4
31120.0,2020-01-19,"(858.0, 1045.5]",2,3,-1
31120.0,2020-01-19,"(1045.5, 1233.0]",7,9,-2
31121.0,2020-01-19,"(6.573, 364.75]",2,4,-2
31121.0,2020-01-19,"(364.75, 721.5]",3,7,-4
31121.0,2020-01-19,"(721.5, 1078.25]",5,8,-3
31121.0,2020-01-19,"(1078.25, 1435.0]",2,8,-6
31122.0,2020-01-19,"(513.135, 730.25]",1,5,-4
31122.0,2020-01-19,"(730.25, 946.5]",2,4,-2
31122.0,2020-01-19,"(946.5, 1162.75]",1,3,-2
31123.0,2020-01-19,"(514.131, 732.25]",2,12,-10
31123.0,2020-01-19,"(732.25, 949.5]",2,6,-4
31123.0,2020-01-19,"(949.5, 1166.75]",2,5,-3
31123.0,2020-01-19,"(1166.75, 1384.0]",1,4,-3
31124.0,2020-01-19,"(11.599, 363.25]",4,5,-1
31124.0,2020-01-19,"(363.25, 713.5]",12,26,-14
31124.0,2020-01-19,"(713.5, 1063.75]",14,42,-28
31124.0,2020-01-19,"(1063.75, 1414.0]",6,19,-13
31125.0,2020-01-19,"(51.627, 396.25]",1,4,-3
